N,P,K,temperature,humidity,ph,rainfall,label,N_to_P_ratio,N_to_K_ratio,P_to_K_ratio,NPK_sum,NPK_product,N_dominance,P_dominance,K_dominance,temp_humidity_interaction,climate_index,heat_stress_index,ph_squared,ph_deviation,N_ph_interaction,P_ph_interaction,K_ph_interaction,water_stress_index,moisture_index,rainfall_per_temp,water_availability,growing_condition_index,resource_availability,environmental_stress,nutrient_balance,temp_category_Hot,temp_category_Moderate,humidity_category_Low,humidity_category_Medium,ph_category_Alkaline,ph_category_Neutral,rainfall_category_Low,rainfall_category_Medium
20,45,22,29.5888162,89.9939693,6.904587016,54.96121262,mungbean,0.44444434567903424,0.9090904958679564,2.045453615702902,87,19800,0.22988503104769759,0.5172413198573196,0.2528735341524673,2662.815016726143,0.5325630033452285,0.32517337607779245,47.67332186151578,0.0954129840000002,138.09174031999999,310.70641572,151.900914352,0.5287379385597024,49.461776812150525,1.796774751289656,0.12365444203037632,6.4015975143577295,141.96121262,29.712729753,2.821011704693986,False,True,False,False,False,True,False,True
2,39,15,28.07219563,82.9116472,6.478557136,49.61865305,mungbean,0.05128203813281073,0.1333332444445037,2.5999982666678223,56,1170,0.03571427933673583,0.6964284470663487,0.26785709502551874,2327.5119802039417,0.4655023960407884,0.3345446855916326,41.971702564416525,0.521442864,12.957114272,252.663728304,97.17835704,0.5545820352483678,41.13964256220804,1.706739101562657,0.1028491064055201,4.647182330632701,105.61865305,28.373439874,1.4028057492740882,False,True,False,False,False,True,True,False
27,40,24,27.84026517,89.99615558,7.063022095,52.84626009,mungbean,0.6749998312500421,1.1249995312501953,1.6666659722225117,91,25920,0.2967032640985424,0.43956039125709984,0.2637362347542599,2505.5168356277754,0.501103367125555,0.30594990516411436,49.88628111445819,0.063022095,190.701596565,282.5208838,169.51253028,0.5170324758575076,47.55960244880785,1.8323777461301338,0.11889900612201962,9.28834344962848,143.84626009,27.956059137949996,5.022074720163405,False,True,False,False,False,True,False,True
35,48,15,27.10818093,87.45126690000002,6.981758362000001,55.03723979,mungbean,0.729166514756976,2.333331777778815,3.199997866668089,98,25200,0.35714282069971215,0.4897958683881767,0.1530612088713052,2370.644765682921,0.47412895313658415,0.30647589209375126,48.74494982535693,0.018241637999999227,244.36154267000003,335.12440137600004,104.72637543000002,0.4837529655562644,48.13076346314591,1.9580505734989946,0.12032690865786479,13.626964710696043,153.03723979,27.2382286705,2.8258367822331336,False,True,False,False,False,True,False,True
4,59,25,27.68515114,81.94268594,6.227134139,54.62243308,mungbean,0.0677965986785426,0.1599999360000256,2.359999056000378,88,5900,0.04545454028925679,0.6704544692665375,0.2840908768078549,2268.595645066453,0.4537191290132906,0.3337865277238211,38.777199585099275,0.7728658609999997,24.908536556,367.40091420100003,155.678353475,0.49773355114080164,44.75908879153107,1.9042058664223585,0.11189772197882768,8.664000143186938,142.62243308,28.05894074585,1.5130674889646498,False,True,False,False,False,True,False,True
1,48,24,29.34594634,85.60472562,6.232836962,59.03629954,mungbean,0.020833328993056458,0.04166664930556279,1.9999991666670138,73,1152,0.013698628260461882,0.6575341565021703,0.32876707825108514,2512.1516844949433,0.5024303368989886,0.33884925019868684,38.84825659487339,0.7671630379999996,6.232836962,299.176174176,149.588087088,0.4888033833672221,50.537862237418324,1.9454426920337065,0.12634465559354582,5.388490576455812,132.03629954000002,29.6816898433,1.5323260894929365,False,True,False,False,False,True,False,True
36,43,21,28.36319404,84.8593608,7.140437859,52.93031105,mungbean,0.8372091076257888,1.7142848979595724,2.047618072562823,100,32508,0.3599999640000036,0.42999995700000426,0.20999997900000208,2406.88251648077,0.48137650329615395,0.3303448077847791,50.98585281824051,0.1404378590000004,257.055762924,307.038827937,149.94919503900002,0.5259230567705023,44.91632362648177,1.8026074063296964,0.11229080906620444,8.853156188940504,152.93031105,28.54970989675,4.166667673611254,False,True,False,False,False,True,False,True
11,46,24,27.65280218,89.80650642,6.459252023,56.52558045,mungbean,0.23913038279774285,0.4583331423611907,1.9166658680558883,81,12144,0.1358024523700676,0.5679011644566463,0.29629625971651113,2483.40155650916,0.496680311301832,0.3045244583257033,41.7219366966296,0.5407479769999997,71.05177225300001,297.125593058,155.022048552,0.48070444424346526,50.76364903577152,1.972776697193531,0.1269091225894288,9.033166935213421,137.52558045,27.889924110049996,2.193932908434851,False,True,False,False,False,True,False,True
34,47,19,27.31372793,85.44815232,6.568795403999999,53.15223123,mungbean,0.7234041014033826,1.7894727423827672,2.473682908587943,100,30362,0.3399999660000034,0.4699999530000047,0.1899999810000019,2333.907584589678,0.4667815169179356,0.3159550227157475,43.14907305961152,0.4312045960000006,223.33904373599998,308.73338398799996,124.80711267599999,0.5043878582581536,45.41759950288901,1.8772600825086758,0.11354399875722253,11.969812973105615,153.15223122999998,27.5670475558,3.571429362244995,False,True,False,False,False,True,False,True
21,44,18,27.06909959,86.89934108,7.12851089,50.46746116,mungbean,0.4772726188016775,1.1666660185188786,2.444443086420508,83,16632,0.25301201770939546,0.530120418057781,0.21686744375091038,2352.2869179998984,0.4704573835999797,0.30795565993337254,50.8156675088486,0.12851089000000027,149.69872869,313.65447916,128.31319602,0.525945888526513,43.85589120784493,1.797972214897115,0.10963972801961233,10.145543291923577,133.46746116,27.2322339017,2.6299113303004984,False,True,False,False,False,True,False,True
17,58,20,28.06642822,85.91625451,6.42937879,39.23831035,mungbean,0.29310339774079347,0.8499995750002125,2.899998550000725,95,19720,0.17894734958448952,0.6105262515235524,0.2105262936288112,2411.362390136166,0.4822724780272333,0.3229134570769023,41.336911625301866,0.5706212099999997,109.29943943,372.90396982000004,128.5875758,0.6975051381599575,33.71208658572967,1.3499529440979248,0.08428021646432418,6.770447156287418,134.23831035,28.3499209774,1.8482491067237912,False,True,False,False,False,True,True,False
25,40,21,27.73329078,81.13903037,6.248900919,44.17580911,mungbean,0.624999843750039,1.1904756235830365,1.9047609977328583,86,21000,0.2906976406165534,0.46511622498648547,0.24418601811790486,2250.252322858461,0.45005046457169223,0.3376383998578239,39.04876269547905,0.7510990809999996,156.222522975,249.95603676000002,131.226919299,0.6138969356912088,35.84382316995613,1.5374434292346657,0.08960955792489032,6.912816119393842,130.17580911,28.109675246549997,3.9962823983223195,False,True,False,False,False,True,True,False
2,38,18,27.53632932,89.92908171,6.619891497999999,45.48591922,mungbean,0.05263156509695655,0.11111104938275035,2.1111099382722567,58,1368,0.03448275267538747,0.6551723008323619,0.3103447740784872,2476.316809411749,0.4952633618823498,0.30283302989709693,43.82296344529268,0.38010850200000057,13.239782995999999,251.555876924,119.158046964,0.5923584987032553,40.90506946189839,1.593965317330449,0.10226267365474599,5.32086529556395,103.48591922,27.7320656284,1.5864333950605345,False,True,False,False,False,True,True,False
9,48,20,29.66461594,84.28187572,6.377568542000001,56.09542002,mungbean,0.18749996093750812,0.4499997750001125,2.3999988000006,77,8640,0.11688310170349328,0.6233765424186308,0.25974022600776286,2500.189473936611,0.5000378947873222,0.34784197333318223,40.673380507908014,0.6224314579999994,57.398116878,306.12329001600006,127.55137084,0.5195620932398564,47.278272185868396,1.8293208083792487,0.118195680464671,5.313775951831998,133.09542002,29.9774050473,1.7644363967416024,False,True,False,False,False,True,False,True
37,49,25,29.914544300000006,85.85384444,6.415459592,41.39081525,mungbean,0.7551018867139007,1.4799994080002368,1.9599992160003137,111,45325,0.333333303303306,0.4414414016719458,0.22522520493466622,2568.2786328256893,0.5136557265651379,0.3444239514425345,41.158121776584814,0.5845404079999996,237.37200490400002,314.357520008,160.38648980000002,0.7056845716124793,35.5356061371828,1.3388783883836837,0.088839015342957,5.667709985604312,152.39081525,30.202140957600005,4.772142142101603,False,True,False,False,False,True,True,False
36,38,15,28.36363858,87.59810657,6.3206620120000006,57.99524359,mungbean,0.9473681717452179,2.3999984000010666,2.5333316444455702,89,20520,0.40449433657367,0.42696624416109613,0.16853930690569585,2484.601035043803,0.4969202070087607,0.3201382024749065,39.95076826993989,0.6793379879999994,227.54383243200002,240.18515645600002,94.80993018000001,0.48077839591813776,50.802735285499296,1.975070066061275,0.12700683821374822,9.197407195795863,146.99524359,28.6574920113,3.0967300114433565,False,True,False,False,False,True,False,True
40,58,15,29.46416042,87.60890009,6.978400282000001,43.15411472,mungbean,0.6896550535077494,2.6666648888900744,3.8666640888906074,113,34800,0.3539822695590912,0.5132742908606822,0.1327433510846592,2581.3226864715125,0.5162645372943024,0.33251919829806337,48.69807049581769,0.021599717999999157,279.13601128000005,404.747216356,104.67600423000002,0.6673027102195289,37.80684524976879,1.4165535542436591,0.09451711312442197,7.126630189100829,156.15411472,29.5934713486,2.5347693723242686,False,True,False,False,False,True,True,False
30,44,16,29.73013036,82.89166381,6.442335592999999,50.91511275,mungbean,0.6818180268595393,1.8749988281257324,2.749998281251074,90,21120,0.3333332962963004,0.48888883456790727,0.17777775802469353,2464.379970828594,0.4928759941657188,0.35438718234666994,41.503687892834655,0.5576644070000008,193.27006778999998,283.462766092,103.07736948799999,0.5726681265851629,42.20438408921244,1.6568466242588369,0.10551096022303111,5.843173297505085,140.91511275,30.04062982365,3.2846723053972937,False,True,False,False,False,True,False,True
1,59,23,27.46852989,87.17649,7.184398832,43.78420984,mungbean,0.01694914966963565,0.043478241965981754,2.5652162759929236,83,1357,0.01204819131949502,0.7108432878502062,0.27710840034838546,2394.610021270286,0.47892200425405723,0.31151761529632216,51.615586577242965,0.1843988320000003,7.184398832,423.879531088,165.24117313600001,0.6133530096464017,38.16953731274662,1.5379863311937252,0.09542384328186655,7.4463978690479795,126.78420984,27.642864698,1.3482781950212763,False,True,False,False,False,True,True,False
9,48,22,27.77076285,87.09979549,6.402926221,49.50812624,mungbean,0.18749996093750812,0.40909072314058037,2.1818171900830956,79,9504,0.1139240362121473,0.607594859798119,0.2784809774074712,2418.8277648362896,0.483765552967258,0.31521937929075206,40.99746419156935,0.5970737789999996,57.626335989000005,307.340458608,140.864376862,0.5498276201742541,43.121476705971034,1.7207790595653254,0.10780369176492759,7.356994977159073,128.50812624,28.04903333985,1.8684958377675807,False,True,False,False,False,True,True,False
14,41,17,29.12939524,88.48312598,7.085982325,36.45012824,mungbean,0.34146333135040696,0.8235289273359251,2.4117632871980663,72,9758,0.19444441743827534,0.5694443653549492,0.2361110783179058,2577.4599487421324,0.5154919897484265,0.3255294774403678,50.211145510212404,0.0859823249999998,99.20375254999999,290.525275325,120.461699525,0.7778183042077615,32.25221289047075,1.2097862552384904,0.08063053222617689,3.8145515351017454,108.45012824,29.266059561450003,2.17917684705309,False,True,False,False,False,True,True,False
35,52,19,27.10606808,89.89593328,6.698574085,37.45680611,mungbean,0.6730767936390781,1.8421042936293193,2.736840664820703,106,34580,0.33018864809541054,0.4905659914560385,0.17924526610893715,2436.7252876028174,0.4873450575205635,0.29820990996925273,44.870894772233584,0.30142591500000027,234.450092975,348.32585242,127.272907615,0.7048444949501813,33.672145429464564,1.332694633891316,0.0841803635736614,10.11804471915082,143.45680611,27.28246522595,3.3166464729849197,False,True,False,False,False,True,True,False
31,48,17,28.88078945,86.94206817,6.594739424,53.79732545,mungbean,0.6458331987847502,1.8235283391009771,2.823527750866029,96,25296,0.3229166330295174,0.49999994791667207,0.1770833148871547,2510.955565165317,0.5021911130330633,0.3284069848592919,43.49058807045985,0.4052605759999999,204.436922144,316.547492352,112.110570208,0.527047428187939,46.77250736637576,1.8003983977739249,0.1169312684159394,8.11358967831146,149.79732545000002,29.112683912300003,3.1250000000000004,False,True,False,False,False,True,False,True
4,41,20,28.14720892,83.8001509,6.647965508,37.44800463,mungbean,0.09756095181440198,0.19999990000005,2.0499989750005128,65,3280,0.061538452071007374,0.6307691337278255,0.30769226035503683,2358.7403549098262,0.4717480709819652,0.33192404283799454,44.195445395557705,0.3520344919999996,26.591862032,272.56658582800003,132.95931016,0.7320850377248823,31.381484388978986,1.2847886990752047,0.07845371097244747,3.909561164404953,102.44800463,28.397216034,1.7195768385543417,False,True,False,False,False,True,True,False
30,37,25,29.89129144,80.14487166,7.120032489,54.7960127,mungbean,0.810810591672813,1.199999520000192,1.4799994080002368,92,27750,0.3260869210775086,0.40217386932892724,0.2717391008979238,2395.633716210457,0.47912674324209137,0.368369446257129,50.69486264441553,0.12003248899999974,213.60097467,263.441202093,178.000812225,0.5357245077836897,43.9161940532123,1.7738336646245438,0.10979048513303075,5.61566732699612,146.7960127,30.11985084565,8.041956666585548,False,True,False,False,False,True,False,True
9,35,20,27.41503453,80.98004661,6.91380932,40.53173216,mungbean,0.25714278367349036,0.4499997750001125,1.7499991250004376,64,6300,0.14062497802734716,0.5468749145507946,0.3124999511718826,2220.0707740541593,0.4440141548108319,0.33441106297999945,47.80075931331887,0.08619067999999963,62.22428388,241.98332620000002,138.2761864,0.660098510324208,32.82261559500836,1.4264185432260321,0.08205653898752088,4.869679966253294,104.53173215999999,27.6267817339,2.4169185145717806,False,True,False,False,False,True,True,False
20,41,20,29.27308605,89.4875022,7.073048264,50.9246554,mungbean,0.48780475907200993,0.9999995000002501,2.0499989750005128,81,16400,0.2469135497637593,0.5061727770157065,0.2469135497637593,2619.575352300164,0.5239150704600328,0.323504189399539,50.02801174487341,0.07304826399999964,141.46096527999998,289.994978824,141.46096527999998,0.5637608150597375,45.571202121417414,1.682175887713965,0.11392800530354352,5.8479063575100305,131.9246554,29.396473093999997,3.0089153184053115,False,True,False,False,False,True,False,True
37,50,23,29.65296893,88.48587386,6.5304707,56.01913159,mungbean,0.7399998520000296,1.608694952741325,2.1739120982990876,110,42550,0.33636360578512675,0.45454541322314423,0.20909089008264636,2623.868868314479,0.5247737736628958,0.33137039010639663,42.647047563558495,0.4695292999999996,241.62741590000002,326.52353500000004,150.2008261,0.5200529735040814,49.56901811619481,1.8275271057079951,0.12392254529048703,8.301007440703863,166.01913159,29.885492516400003,4.135339250381709,False,True,False,False,False,True,False,True
34,35,21,28.44524991,82.67639542,6.684381357,58.18713162,mungbean,0.9714282938776302,1.6190468480729294,1.666665873016251,90,24990,0.3777777358024738,0.38888884567901716,0.2333333074074103,2351.75072937988,0.47035014587597596,0.33994353804586963,44.680954125809166,0.31561864299999964,227.26896613800002,233.953347495,140.372008497,0.48059855464237483,48.10702302170706,1.9761126768443176,0.12026755755426763,8.224810356387218,148.18713162,28.69739061655,5.172415378517947,False,True,False,False,False,True,False,True
14,37,15,27.96235681,83.97586797,6.581351374,48.9366954,mungbean,0.3783782761139794,0.9333327111115259,2.4666650222233186,66,7770,0.21212117998163937,0.5606059756657612,0.22727269283747076,2348.1631836065903,0.46963263672131805,0.32906232649335065,43.314185908051684,0.4186486260000004,92.13891923599999,243.510000838,98.72027061,0.5599560921285953,41.09501471798506,1.6896655103393845,0.10273753679496264,5.807959592127605,114.93669539999999,28.2272602868,2.266483610825977,False,True,False,False,False,True,True,False
23,39,22,29.25649321,81.97952224,6.86483915,42.02483277,mungbean,0.5897434385273234,1.0454540702481498,1.7727264669425151,84,19734,0.2738094912131558,0.464285659013612,0.2619047307256273,2398.4333357736036,0.47968666715472075,0.35257485726878535,47.12601655537272,0.1351608500000001,157.89130045,267.72872685,151.0264613,0.6799908640295685,34.45175712700496,1.3889525292412432,0.08612939281751239,4.544199079838015,126.02483277,29.4704882001,4.022988368124388,False,True,False,False,False,True,True,False
5,45,21,28.36291385,88.00989267,6.487124217000001,43.05130077,mungbean,0.11111108641975856,0.2380951247166073,2.1428561224494653,71,4725,0.07042252529260207,0.6338027276334186,0.2957746062289287,2496.217003746957,0.4992434007493914,0.3186490062981446,42.08278060678787,0.5128757829999993,32.435621085,291.92058976500005,136.229608557,0.6438609837672679,37.88940360071588,1.4661794462881617,0.0947235090017897,4.9501229671101665,114.05130077,28.61103386905,1.7018217774249835,False,True,False,False,False,True,True,False
22,37,20,27.62749466,86.49366929,6.605733067999999,39.26137642,mungbean,0.5945944338933962,1.099999450000275,1.8499990750004625,79,16280,0.2784809774074712,0.4683543710943834,0.2531645249158829,2389.603386433281,0.4779206772866562,0.3157656420652329,43.63570936566868,0.39426693200000074,145.32612749599997,244.41212351599998,132.11466135999999,0.6862034315914727,33.95860507941684,1.3714569467672726,0.08489651269854209,6.147351296762596,118.26137642,27.8611247001,3.8954633892759936,False,True,False,False,False,True,True,False
40,51,17,28.66086349,86.12194568,6.860602782000001,50.01534317,mungbean,0.7843135717032211,2.3529397923883573,2.999998235295156,108,34680,0.37037033607682074,0.4722221784979464,0.15740739283264882,2468.3293286276753,0.49366586572553506,0.3289740979301784,47.06787053238615,0.13939721799999916,274.42411128000003,349.89074188200004,116.63024729400001,0.5618086973264597,43.07418667653299,1.6862402939436474,0.10768546669133248,8.93361939119609,158.01534317,28.8344933377,2.8969962406058807,False,True,False,False,False,True,False,True
27,56,20,29.2114218,87.11497805,6.41874299,51.53848218,mungbean,0.4821427710459337,1.3499993250003375,2.7999986000007,103,30240,0.26213589688001,0.5436892676029838,0.19417473842963703,2544.7523689162917,0.5089504737832583,0.3315148280854619,41.20026157167414,0.5812570099999999,173.30606073,359.44960744,128.3748598,0.556000489316001,44.89773743841017,1.7059270669611453,0.1122443435960254,7.725013655539155,154.53848218000002,29.485586272,2.4547188309080012,False,True,False,False,False,True,False,True
31,40,22,29.40889385,86.16063492,6.365513634,53.35486977,mungbean,0.7749998062500484,1.4090902685953324,1.8181809917359129,93,27280,0.3333332974910433,0.4301074806336042,0.2365591143484823,2533.8889664108833,0.5067777932821768,0.33741027560197123,40.51976382463989,0.634486366,197.330922654,254.62054536,140.041299948,0.5410535242645655,45.97089455457115,1.7545810785879672,0.11492723638642788,6.657652205126453,146.35486977,29.7059090923,5.350979757959217,False,True,False,False,False,True,False,True
38,36,21,28.02952623,84.8845732,6.5563729660000005,36.12042927,mungbean,1.0555552623457605,1.8095229478462154,1.7142848979595724,95,28728,0.39999995789474124,0.37894732853186014,0.22105260831025175,2379.274371031755,0.475854874206351,0.32636275859143465,42.986026469295645,0.4436270339999995,249.14217270800003,236.029426776,137.683832286,0.7550970390488697,30.660672223847378,1.2442652003280732,0.07665168055961845,6.163291435210831,131.12042927,28.291587256499998,4.589373217578211,False,True,False,False,False,True,True,False
6,37,17,28.08657178,80.35005927,6.760694227999999,38.14476781,mungbean,0.1621621183345626,0.3529409688582536,2.1764693079592305,60,3774,0.09999998333333611,0.616666563888906,0.28333328611111896,2256.7577072141094,0.45135154144282197,0.3452557014959382,45.70698644451251,0.2393057720000007,40.564165368,250.14568643599998,114.931801876,0.7175051316264277,30.649343543738883,1.3114219200018764,0.07662335885934721,3.6500065729795947,98.14476780999999,28.342897630299998,1.8072290426767186,False,True,False,False,False,True,True,False
6,47,18,29.16174608,80.28038146,6.715276662999999,40.16545979,mungbean,0.1276595473064793,0.33333314814825105,2.611109660494633,71,5076,0.08450703035112248,0.6619717377504595,0.25352109105336745,2341.11609934206,0.468223219868412,0.35877964099308746,45.0949406606324,0.28472333700000085,40.291659978,315.61800316099993,120.87497993399998,0.7084032640170834,32.244984334574916,1.3316689187511388,0.08061246083643729,3.6856793152055243,111.16545979,29.43012309965,1.5529309936706217,False,True,False,False,False,True,True,False
24,44,17,29.8596912,80.03499648,6.666380512000001,50.66487502,mungbean,0.5454544214876315,1.4117638754330144,2.588233771627193,85,17952,0.2823529079584814,0.5176469979238826,0.199999976470591,2389.820280085887,0.47796405601717745,0.36847895967231364,44.440629130773395,0.3336194879999992,159.99313228800003,293.32074252800004,113.32846870400002,0.5779495486719171,40.549630938853404,1.6417816591761616,0.10137407734713351,5.097804720202436,135.66487502,30.1427461072,2.8145695693171313,False,True,False,False,False,True,False,True
25,59,19,29.06631494,83.6869203,6.626629798,43.95183726,mungbean,0.4237287417408912,1.3157887811637994,3.1052615235465666,103,28025,0.2427184230370463,0.5728154783674293,0.18446600150815518,2432.470381798479,0.48649407635969594,0.3432208283998728,43.912222479741516,0.37337020200000026,165.66574495,390.971158082,125.905966162,0.6466101657176182,36.7819390181619,1.4618298699960333,0.09195484754540476,6.5582878232476345,146.95183726,29.322788287500003,2.147623084395457,False,True,False,False,False,True,True,False
32,56,21,27.38538997,88.66663953,6.702772465,58.29933073,mungbean,0.5714284693877733,1.5238087981862867,2.6666653968260015,109,37632,0.2935779547176188,0.513761420755833,0.19266053278343737,2428.170500858467,0.48563410017169345,0.30541336347101083,44.92715871756217,0.2972275350000002,214.48871888,375.35525803999997,140.758221765,0.46181617284502524,51.69205742677162,2.0538499133397674,0.12923014356692905,14.505700965207579,167.29933073,27.57303045845,2.877507940654028,False,True,False,False,False,True,False,True
8,45,18,27.93034941,85.42058715,7.011030515,43.25095608,mungbean,0.1777777382716137,0.4444441975310014,2.4999986111118826,71,6480,0.1126760404681633,0.6338027276334186,0.25352109105336745,2385.8268459068563,0.47716536918137126,0.32319092395798427,49.15454888226116,0.011030514999999852,56.08824412,315.496373175,126.19854927,0.6311806994521326,36.94522063152463,1.4950028935720345,0.09236305157881157,5.545990419360583,114.25095608000001,28.078901167250002,1.7018217774249835,False,True,False,False,False,True,True,False
19,39,17,29.2808618,81.8009244,6.890156495,44.47427436,mungbean,0.48717936226170194,1.1176464013844698,2.2941162975786487,75,12597,0.25333329955556005,0.5199999306666759,0.22666663644444845,2395.201562468648,0.4790403124937296,0.35362964860812596,47.47425652559069,0.10984350499999973,130.912973405,268.716103305,117.132660415,0.6438994840950333,36.38036754667218,1.4687255155994272,0.09095091886668047,4.386058225960005,119.47427436000001,29.49031343225,2.7777778189300357,False,True,False,False,False,True,True,False
39,37,15,28.9973145,83.78911515,6.821747052,59.84499208,mungbean,1.054053769174657,2.5999982666678223,2.4666650222233186,91,21645,0.42857138147567236,0.40659336191281736,0.16483514672141245,2429.659323681265,0.48593186473625305,0.3419933613966958,46.53623284147069,0.1782529479999999,266.048135028,252.404640924,102.32620578,0.4765768473085485,50.14358932541958,1.9950116561267508,0.12535897331354895,8.127626819082497,150.84499208,29.2039865855,3.0272794508566245,False,True,False,False,False,True,False,True
33,37,19,27.92678579,86.5543196,7.183189922,43.4826194,mungbean,0.8918916508400943,1.7368411911362152,1.9473673961224232,89,23199,0.3707864751925309,0.41573029036738307,0.21348312208054807,2417.1839426683987,0.4834367885336797,0.31896525399987236,51.598217455522374,0.1831899220000004,237.045267426,265.778027114,136.480608518,0.6278134284061518,37.6360853659276,1.5031956787619298,0.094090213414819,7.316130808345264,132.4826194,28.1070400745,4.291225872235678,False,True,False,False,False,True,True,False
26,54,17,28.5474135,88.9570454,6.27258822,49.4897245,mungbean,0.48148139231826065,1.5294108650524323,3.1764687197242827,97,23868,0.2680412094802877,0.5567009735359821,0.17525771389095732,2539.493558772073,0.5078987117544146,0.31734494361238774,39.34536297768277,0.7274117799999997,163.08729372000002,338.71976388,106.63399974000001,0.5654103638454197,44.02459669179992,1.6749257764981695,0.1100614917294998,8.293594699340316,146.4897245,28.839695991,2.307326418091234,False,True,False,False,False,True,True,False
21,51,15,29.36488409,89.1886954,6.679127482,48.30159325,mungbean,0.4117646251441911,1.399999066667289,3.3999977333348443,87,16065,0.24137928260008246,0.5862068291716288,0.17241377328577318,2619.015702559316,0.5238031405118632,0.32559384476915276,44.610743920807664,0.32087251799999983,140.261677122,340.635501582,100.18691223,0.5956173452873148,43.07956087708946,1.5907056686545054,0.10769890219272366,6.183034212647619,135.30159325,29.5532152655,2.030812406662005,False,True,False,False,False,True,True,False
22,54,20,28.56149805,83.63802195,6.689825155,41.013132,mungbean,0.40740733196160517,1.099999450000275,2.699998650000675,96,23760,0.22916664279514137,0.562499941406256,0.2083333116319467,2388.827200830782,0.4777654401661564,0.33745469697853686,44.75376060447078,0.3101748449999997,147.17615341,361.25055837,133.7965031,0.6798231098314689,34.30257234454247,1.387383411037926,0.08575643086135618,6.216552726171855,137.01313199999998,28.802661541750002,2.2471910769894325,False,True,False,False,False,True,True,False
29,45,16,28.43683487,87.91332682,6.583381939,43.12063289,mungbean,0.6444443012345997,1.812498867188208,2.8124982421885987,90,20880,0.32222218641975703,0.4999999444444506,0.17777775802469353,2499.976757652682,0.49999535153053637,0.31982646344533666,43.340917754751395,0.4166180610000003,190.918076231,296.25218725499997,105.334111024,0.644524636373592,37.90878291943811,1.4648528987722655,0.09477195729859528,6.778323286141947,133.12063289,28.661856117049997,3.1249999999999996,False,True,False,False,False,True,True,False
4,40,21,28.79728147,80.45744422,6.725551062,44.30070517,mungbean,0.09999997500000624,0.19047609977328583,1.9047609977328583,65,3360,0.061538452071007374,0.6153845207100737,0.3230768733727887,2316.955667560165,0.4633911335120329,0.35352547266551104,45.23303708756933,0.2744489379999999,26.902204248,269.02204248,141.236572302,0.6356916821036762,35.64321515121941,1.4867364734129216,0.08910803787804851,3.789237684050648,109.30070517,29.061319262300003,1.7955805454656841,False,True,False,False,False,True,True,False
10,37,22,28.7275267,89.12760359,7.069747813999999,58.52974279,mungbean,0.270270197224271,0.4545452479339782,1.6818174173557194,69,8140,0.14492751522789635,0.5362318063432164,0.3188405335013719,2560.415611838741,0.5120831223677482,0.318742821907088,49.98133415355777,0.06974781399999941,70.69747813999999,261.580669118,155.534451908,0.48257434609352523,52.16615713611781,1.9688736093204822,0.13041539284029455,5.9954419811013135,127.52974279,28.8536876176,2.548005976601953,False,True,False,False,False,True,False,True
4,44,19,27.95639663,83.52706038,6.921993877999999,43.25726752,mungbean,0.09090907024793857,0.21052620498620792,2.315788254848287,67,3344,0.05970148362664423,0.6567163198930865,0.2835820472265601,2335.1156293212384,0.4670231258642477,0.3307390142792045,47.91399924706947,0.07800612200000057,27.687975511999998,304.56773063199995,131.517883682,0.6316792291201986,36.13152396016853,1.4938760534583821,0.09032880990042132,4.961954825972937,110.25726752,28.1406275567,1.5786994568369872,False,True,False,False,False,True,True,False
20,45,17,28.17458662,83.69659318,6.770955317,37.2464655,mungbean,0.44444434567903424,1.1764698961941786,2.647057266436902,82,15300,0.243902409280194,0.5487804208804364,0.20731704788816488,2358.116914348811,0.47162338286976213,0.33265312761898747,45.84583590481058,0.2290446829999997,135.41910634,304.692989265,115.106240389,0.7366585709730484,31.174022703464047,1.2766750043500703,0.07793505675866012,5.277083629048744,119.2464655,28.39488185895,2.3948598813215067,False,True,False,False,False,True,True,False
23,45,23,28.77653519,86.69133979,6.983130466,56.12443206,mungbean,0.5111109975308894,0.9999995652175804,1.956520888469179,91,23805,0.2527472249728324,0.4945054401642373,0.2527472249728324,2494.6763901351824,0.49893527802703647,0.3281570934930746,48.764111105177385,0.016869533999999575,160.61200071800002,314.24087097,160.61200071800002,0.5037517950248485,48.65502210234229,1.8848543560181756,0.12163755525585573,7.707602252747631,147.12443206,28.9138391756,3.236130855063345,False,True,False,False,False,True,False,True
25,48,21,28.438097,83.48991368,6.267684328,52.55469976,mungbean,0.5208332248264115,1.1904756235830365,2.28571319727943,94,25200,0.26595741851516824,0.510638243549123,0.2234042315527413,2374.294263753467,0.47485885275069345,0.3365857030900449,39.283866835456806,0.7323156720000004,156.69210819999998,300.84884774399995,131.621370888,0.5310102965275217,43.877873464407166,1.7852614508335916,0.10969468366101792,7.909313106839654,146.55469976,28.786276781199998,2.930174583024979,False,True,False,False,False,True,False,True
56,79,15,29.48439992,63.19915325,7.454532137,71.89090748,blackgram,0.7088606697644722,3.7333308444461037,5.266663155557897,150,66360,0.3733333084444461,0.5266666315555579,0.09999999333333377,1863.3891090283678,0.37267782180567366,0.4592646230890904,55.57004938156579,0.45453213700000017,417.453799672,588.908038823,111.817982055,0.40450038200018307,45.434444791100915,2.358285144817113,0.1135861119777523,11.598027794359181,221.89090748,29.966041421750003,2.173913295526162,False,True,False,True,False,True,False,True
